date,origin_country,destination_region,barrels,vessel_count
2023-06-11,USA,Global,7913093,40
2023-06-11,Russia,Global,7673945,38
2023-06-11,Iraq,Global,4786445,24
2023-06-11,UAE,Global,3521860,18
2023-06-12,Saudi Arabia,Global,9029667,45
2023-06-12,USA,Global,8285899,41
2023-06-12,Russia,Global,7641715,38
2023-06-12,Iraq,Global,4631317,23
2023-06-12,UAE,Global,3387244,17
2023-06-13,Saudi Arabia,Global,9164431,46
2023-06-13,USA,Global,7923251,40
2023-06-13,Russia,Global,7392518,37
2023-06-13,Iraq,Global,4510606,23
2023-06-13,UAE,Global,3474752,17
2023-06-14,Saudi Arabia,Global,9026103,45
2023-06-14,USA,Global,7843195,39
2023-06-14,Russia,Global,7703165,39
2023-06-14,Iraq,Global,4728496,24
2023-06-14,UAE,Global,3267241,16
2023-06-15,Saudi Arabia,Global,9202815,46
2023-06-15,USA,Global,7934467,40
2023-06-15,Russia,Global,7684592,38
2023-06-15,Iraq,Global,4545779,23
2023-06-15,UAE,Global,3560362,18
2023-06-16,Saudi Arabia,Global,9024968,45
2023-06-16,USA,Global,8234552,41
2023-06-16,Russia,Global,7366795,37
2023-06-16,Iraq,Global,4643909,23
2023-06-16,UAE,Global,3717933,19
2023-06-17,Saudi Arabia,Global,9156855,46
2023-06-17,USA,Global,8398109,42
2023-06-17,Russia,Global,7470062,37
2023-06-17,Iraq,Global,4693000,23
2023-06-17,UAE,Global,3533491,18
2023-06-18,Saudi Arabia,Global,9231072,46
2023-06-18,USA,Global,8044908,40
2023-06-18,Russia,Global,7487880,37
2023-06-18,Iraq,Global,4741972,24
2023-06-18,UAE,Global,3472327,17
2023-06-19,Saudi Arabia,Global,8830795,44
2023-06-19,USA,Global,7965177,40
2023-06-19,Russia,Global,7635559,38
2023-06-19,Iraq,Global,4751510,24
2023-06-19,UAE,Global,3559374,18
2023-06-20,Saudi Arabia,Global,9237064,46
2023-06-20,USA,Global,7835608,39
2023-06-20,Russia,Global,7472845,37
2023-06-20,Iraq,Global,4496048,22
2023-06-20,UAE,Global,3522151,18
2023-06-21,Saudi Arabia,Global,9048567,45
2023-06-21,USA,Global,8139590,41
2023-06-21,Russia,Global,7469232,37
2023-06-21,Iraq,Global,4556808,23
2023-06-21,UAE,Global,3529185,18
2023-06-22,Saudi Arabia,Global,8893678,44
2023-06-22,USA,Global,8015511,40
2023-06-22,Russia,Global,7511012,38
2023-06-22,Iraq,Global,4507799,23
2023-06-22,UAE,Global,3537325,18
2023-06-23,Saudi Arabia,Global,9040511,45
2023-06-23,USA,Global,7964316,40
2023-06-23,Russia,Global,7720067,39
2023-06-23,Iraq,Global,4353738,22
2023-06-23,UAE,Global,3421014,17
2023-06-24,Saudi Arabia,Global,9442744,47
2023-06-24,USA,Global,7870051,39
2023-06-24,Russia,Global,7322686,37
2023-06-24,Iraq,Global,4635921,23
2023-06-24,UAE,Global,3214182,16
2023-06-25,Saudi Arabia,Global,8987041,45
2023-06-25,USA,Global,8344206,42
2023-06-25,Russia,Global,7290591,36
2023-06-25,Iraq,Global,4225037,21
2023-06-25,UAE,Global,3297455,16
2023-06-26,Saudi Arabia,Global,9153661,46
2023-06-26,USA,Global,8187624,41
2023-06-26,Russia,Global,7442019,37
2023-06-26,Iraq,Global,4621389,23
2023-06-26,UAE,Global,3727446,19
2023-06-27,Saudi Arabia,Global,9283579,46
2023-06-27,USA,Global,7978527,40
2023-06-27,Russia,Global,7170257,36
2023-06-27,Iraq,Global,4392345,22
2023-06-27,UAE,Global,3451457,17
2023-06-28,Saudi Arabia,Global,8973202,45
2023-06-28,USA,Global,7983864,40
2023-06-28,Russia,Global,7679877,38
2023-06-28,Iraq,Global,4703207,24
2023-06-28,UAE,Global,3486292,17
2023-06-29,Saudi Arabia,Global,9173377,46
2023-06-29,USA,Global,8062254,40
2023-06-29,Russia,Global,7518280,38
2023-06-29,Iraq,Global,4644586,23
2023-06-29,UAE,Global,3519442,18
2023-06-30,Saudi Arabia,Global,9313835,47
2023-06-30,USA,Global,7789402,39
2023-06-30,Russia,Global,7427888,37
2023-06-30,Iraq,Global,4486186,22
2023-06-30,UAE,Global,3571082,18
2023-07-01,Saudi Arabia,Global,9191915,46
2023-07-01,USA,Global,7998062,40
2023-07-01,Russia,Global,7288387,36
2023-07-01,Iraq,Global,4628098,23
2023-07-01,UAE,Global,3614965,18
2023-07-02,Saudi Arabia,Global,8707000,44
2023-07-02,USA,Global,7997708,40
2023-07-02,Russia,Global,7259757,36
2023-07-02,Iraq,Global,4398581,22
2023-07-02,UAE,Global,3362857,17
2023-07-03,Saudi Arabia,Global,9116226,46
2023-07-03,USA,Global,8012361,40
2023-07-03,Russia,Global,7301998,37
2023-07-03,Iraq,Global,4626846,23
2023-07-03,UAE,Global,3279765,16
2023-07-04,Saudi Arabia,Global,9040913,45
2023-07-04,USA,Global,7869294,39
2023-07-04,Russia,Global,7436544,37
2023-07-04,Iraq,Global,4567036,23
2023-07-04,UAE,Global,3569613,18
2023-07-05,Saudi Arabia,Global,9188503,46
2023-07-05,USA,Global,7975619,40
2023-07-05,Russia,Global,7533925,38
2023-07-05,Iraq,Global,4422297,22
2023-07-05,UAE,Global,3515256,18
2023-07-06,Saudi Arabia,Global,9050446,45
2023-07-06,USA,Global,7969776,40
2023-07-06,Russia,Global,7213960,36
2023-07-06,Iraq,Global,4534243,23
2023-07-06,UAE,Global,3539207,18
2023-07-07,Saudi Arabia,Global,8879067,44
2023-07-07,USA,Global,7788435,39
2023-07-07,Russia,Global,7702475,39
2023-07-07,Iraq,Global,4554809,23
2023-07-07,UAE,Global,3446730,17
2023-07-08,Saudi Arabia,Global,8807113,44
2023-07-08,USA,Global,7854396,39
2023-07-08,Russia,Global,7673057,38
2023-07-08,Iraq,Global,4498317,22
2023-07-08,UAE,Global,3395080,17
2023-07-09,Saudi Arabia,Global,9050704,45
2023-07-09,USA,Global,7852091,39
2023-07-09,Russia,Global,7699377,38
2023-07-09,Iraq,Global,4677170,23
2023-07-09,UAE,Global,3404264,17
2023-07-10,Saudi Arabia,Global,8876540,44
2023-07-10,USA,Global,7578120,38
2023-07-10,Russia,Global,7248603,36
2023-07-10,Iraq,Global,4269920,21
2023-07-10,UAE,Global,3491119,17
2023-07-11,Saudi Arabia,Global,8918504,45
2023-07-11,USA,Global,7765638,39
2023-07-11,Russia,Global,7425264,37
2023-07-11,Iraq,Global,4543239,23
2023-07-11,UAE,Global,3546614,18
2023-07-12,Saudi Arabia,Global,8679096,43
2023-07-12,USA,Global,7944807,40
2023-07-12,Russia,Global,7256546,36
2023-07-12,Iraq,Global,4599306,23
2023-07-12,UAE,Global,3581669,18
2023-07-13,Saudi Arabia,Global,8825961,44
2023-07-13,USA,Global,7845759,39
2023-07-13,Russia,Global,7391475,37
2023-07-13,Iraq,Global,4122746,21
2023-07-13,UAE,Global,3511061,18
2023-07-14,Saudi Arabia,Global,8916369,45
2023-07-14,USA,Global,8102822,41
2023-07-14,Russia,Global,7292534,36
2023-07-14,Iraq,Global,4364427,22
2023-07-14,UAE,Global,3231317,16
2023-07-15,Saudi Arabia,Global,8803295,44
2023-07-15,USA,Global,7776642,39
2023-07-15,Russia,Global,7603335,38
2023-07-15,Iraq,Global,4349200,22
2023-07-15,UAE,Global,3472565,17
2023-07-16,Saudi Arabia,Global,8893481,44
2023-07-16,USA,Global,7760176,39
2023-07-16,Russia,Global,7425351,37
2023-07-16,Iraq,Global,4540461,23
2023-07-16,UAE,Global,3269432,16
2023-07-17,Saudi Arabia,Global,9068634,45
2023-07-17,USA,Global,7819809,39
2023-07-17,Russia,Global,7374819,37
2023-07-17,Iraq,Global,4526869,23
2023-07-17,UAE,Global,3347751,17
2023-07-18,Saudi Arabia,Global,8949590,45
2023-07-18,USA,Global,7896750,39
2023-07-18,Russia,Global,7463359,37
2023-07-18,Iraq,Global,4086843,20
2023-07-18,UAE,Global,3169502,16
2023-07-19,Saudi Arabia,Global,9033052,45
2023-07-19,USA,Global,8096235,40
2023-07-19,Russia,Global,7304084,37
2023-07-19,Iraq,Global,4404053,22
2023-07-19,UAE,Global,3484865,17
2023-07-20,Saudi Arabia,Global,9041361,45
2023-07-20,USA,Global,7633227,38
2023-07-20,Russia,Global,7304473,37
2023-07-20,Iraq,Global,4387492,22
2023-07-20,UAE,Global,3542850,18
2023-07-21,Saudi Arabia,Global,9308883,47
2023-07-21,USA,Global,7899917,39
2023-07-21,Russia,Global,7223072,36
2023-07-21,Iraq,Global,4494459,22
2023-07-21,UAE,Global,3632268,18
2023-07-22,Saudi Arabia,Global,8947080,45
2023-07-22,USA,Global,7794880,39
2023-07-22,Russia,Global,7574577,38
2023-07-22,Iraq,Global,4530409,23
2023-07-22,UAE,Global,3276965,16
2023-07-23,Saudi Arabia,Global,8984871,45
2023-07-23,USA,Global,8077247,40
2023-07-23,Russia,Global,7604941,38
2023-07-23,Iraq,Global,4417690,22
2023-07-23,UAE,Global,3373945,17
2023-07-24,Saudi Arabia,Global,9108549,46
2023-07-24,USA,Global,7742934,39
2023-07-24,Russia,Global,7490245,37
2023-07-24,Iraq,Global,4218954,21
2023-07-24,UAE,Global,3584265,18
2023-07-25,Saudi Arabia,Global,8882575,44
2023-07-25,USA,Global,8111569,41
2023-07-25,Russia,Global,7494994,37
2023-07-25,Iraq,Global,4237799,21
2023-07-25,UAE,Global,3634976,18
2023-07-26,Saudi Arabia,Global,9150816,46
2023-07-26,USA,Global,8050472,40
2023-07-26,Russia,Global,7303891,37
2023-07-26,Iraq,Global,4372227,22
2023-07-26,UAE,Global,3439943,17
2023-07-27,Saudi Arabia,Global,8809443,44
2023-07-27,USA,Global,8168852,41
2023-07-27,Russia,Global,7436649,37
2023-07-27,Iraq,Global,4009498,20
2023-07-27,UAE,Global,3465903,17
2023-07-28,Saudi Arabia,Global,8859673,44
2023-07-28,USA,Global,7900657,40
2023-07-28,Russia,Global,7356603,37
2023-07-28,Iraq,Global,4532953,23
2023-07-28,UAE,Global,3579849,18
2023-07-29,Saudi Arabia,Global,8951277,45
2023-07-29,USA,Global,7857922,39
2023-07-29,Russia,Global,7402618,37
2023-07-29,Iraq,Global,4411759,22
2023-07-29,UAE,Global,3288454,16
2023-07-30,Saudi Arabia,Global,8992607,45
2023-07-30,USA,Global,7974774,40
2023-07-30,Russia,Global,7636834,38
2023-07-30,Iraq,Global,4594071,23
2023-07-30,UAE,Global,3302917,17
2023-07-31,Saudi Arabia,Global,9025790,45
2023-07-31,USA,Global,7760102,39
2023-07-31,Russia,Global,7507135,38
2023-07-31,Iraq,Global,4325253,22
2023-07-31,UAE,Global,3249257,16
2023-08-01,Saudi Arabia,Global,8941758,45
2023-08-01,USA,Global,7498567,37
2023-08-01,Russia,Global,7137105,36
2023-08-01,Iraq,Global,4373128,22
2023-08-01,UAE,Global,3412118,17
2023-08-02,Saudi Arabia,Global,8841390,44
2023-08-02,USA,Global,7659872,38
2023-08-02,Russia,Global,7274104,36
2023-08-02,Iraq,Global,4455469,22
2023-08-02,UAE,Global,3484055,17
2023-08-03,Saudi Arabia,Global,8891421,44
2023-08-03,USA,Global,8067379,40
2023-08-03,Russia,Global,7453464,37
2023-08-03,Iraq,Global,4281736,21
2023-08-03,UAE,Global,3351779,17
2023-08-04,Saudi Arabia,Global,8680522,43
2023-08-04,USA,Global,7874731,39
2023-08-04,Russia,Global,7557767,38
2023-08-04,Iraq,Global,4493745,22
2023-08-04,UAE,Global,3601253,18
2023-08-05,Saudi Arabia,Global,8842649,44
2023-08-05,USA,Global,8089997,40
2023-08-05,Russia,Global,7359087,37
2023-08-05,Iraq,Global,4608820,23
2023-08-05,UAE,Global,3384804,17
2023-08-06,Saudi Arabia,Global,8991330,45
2023-08-06,USA,Global,8106512,41
2023-08-06,Russia,Global,7356231,37
2023-08-06,Iraq,Global,4418004,22
2023-08-06,UAE,Global,3578575,18
2023-08-07,Saudi Arabia,Global,8862492,44
2023-08-07,USA,Global,7684309,38
2023-08-07,Russia,Global,7703894,39
2023-08-07,Iraq,Global,4311978,22
2023-08-07,UAE,Global,3406256,17
2023-08-08,Saudi Arabia,Global,9053076,45
2023-08-08,USA,Global,7788401,39
2023-08-08,Russia,Global,7228495,36
2023-08-08,Iraq,Global,4417736,22
2023-08-08,UAE,Global,3110714,16
2023-08-09,Saudi Arabia,Global,8833757,44
2023-08-09,USA,Global,7913699,40
2023-08-09,Russia,Global,7336450,37
2023-08-09,Iraq,Global,4145425,21
2023-08-09,UAE,Global,3616070,18
2023-08-10,Saudi Arabia,Global,8889778,44
2023-08-10,USA,Global,8088920,40
2023-08-10,Russia,Global,7335242,37
2023-08-10,Iraq,Global,4242246,21
2023-08-10,UAE,Global,3414625,17
2023-08-11,Saudi Arabia,Global,8839221,44
2023-08-11,USA,Global,7694925,38
2023-08-11,Russia,Global,7592057,38
2023-08-11,Iraq,Global,4278249,21
2023-08-11,UAE,Global,3095549,15
2023-08-12,Saudi Arabia,Global,9068194,45
2023-08-12,USA,Global,7793324,39
2023-08-12,Russia,Global,7277795,36
2023-08-12,Iraq,Global,4104161,21
2023-08-12,UAE,Global,3630110,18
2023-08-13,Saudi Arabia,Global,8672965,43
2023-08-13,USA,Global,7875155,39
2023-08-13,Russia,Global,7503280,38
2023-08-13,Iraq,Global,4429645,22
2023-08-13,UAE,Global,3357439,17
2023-08-14,Saudi Arabia,Global,8608595,43
2023-08-14,USA,Global,7742387,39
2023-08-14,Russia,Global,7392015,37
2023-08-14,Iraq,Global,4245769,21
2023-08-14,UAE,Global,3394349,17
2023-08-15,Saudi Arabia,Global,8963605,45
2023-08-15,USA,Global,8005719,40
2023-08-15,Russia,Global,7177417,36
2023-08-15,Iraq,Global,4690841,23
2023-08-15,UAE,Global,3476466,17
2023-08-16,Saudi Arabia,Global,8858626,44
2023-08-16,USA,Global,8022314,40
2023-08-16,Russia,Global,7713694,39
2023-08-16,Iraq,Global,4143075,21
2023-08-16,UAE,Global,3325094,17
2023-08-17,Saudi Arabia,Global,8499700,42
2023-08-17,USA,Global,7885362,39
2023-08-17,Russia,Global,7411274,37
2023-08-17,Iraq,Global,4350590,22
2023-08-17,UAE,Global,3258285,16
2023-08-18,Saudi Arabia,Global,8546661,43
2023-08-18,USA,Global,7910119,40
2023-08-18,Russia,Global,7572404,38
2023-08-18,Iraq,Global,4265436,21
2023-08-18,UAE,Global,3420097,17
2023-08-19,Saudi Arabia,Global,8616534,43
2023-08-19,USA,Global,7920338,40
2023-08-19,Russia,Global,7292748,36
2023-08-19,Iraq,Global,4237393,21
2023-08-19,UAE,Global,3237701,16
2023-08-20,Saudi Arabia,Global,8790425,44
2023-08-20,USA,Global,7906832,40
2023-08-20,Russia,Global,7152642,36
2023-08-20,Iraq,Global,4289899,21
2023-08-20,UAE,Global,3343246,17
2023-08-21,Saudi Arabia,Global,8682366,43
2023-08-21,USA,Global,8116722,41
2023-08-21,Russia,Global,7219198,36
2023-08-21,Iraq,Global,4246807,21
2023-08-21,UAE,Global,3200476,16
2023-08-22,Saudi Arabia,Global,9114795,46
2023-08-22,USA,Global,7927959,40
2023-08-22,Russia,Global,7204534,36
2023-08-22,Iraq,Global,4510958,23
2023-08-22,UAE,Global,3375128,17
2023-08-23,Saudi Arabia,Global,8881458,44
2023-08-23,USA,Global,7791198,39
2023-08-23,Russia,Global,7230458,36
2023-08-23,Iraq,Global,4393535,22
2023-08-23,UAE,Global,3261107,16
2023-08-24,Saudi Arabia,Global,9113277,46
2023-08-24,USA,Global,7650370,38
2023-08-24,Russia,Global,7571187,38
2023-08-24,Iraq,Global,4324066,22
2023-08-24,UAE,Global,3385626,17
2023-08-25,Saudi Arabia,Global,8963678,45
2023-08-25,USA,Global,7744167,39
2023-08-25,Russia,Global,7468341,37
2023-08-25,Iraq,Global,3932572,20
2023-08-25,UAE,Global,3230706,16
2023-08-26,Saudi Arabia,Global,8698083,43
2023-08-26,USA,Global,7648666,38
2023-08-26,Russia,Global,7304449,37
2023-08-26,Iraq,Global,4394555,22
2023-08-26,UAE,Global,3442091,17
2023-08-27,Saudi Arabia,Global,8870861,44
2023-08-27,USA,Global,7734875,39
2023-08-27,Russia,Global,7390082,37
2023-08-27,Iraq,Global,4353372,22
2023-08-27,UAE,Global,3475138,17
2023-08-28,Saudi Arabia,Global,8949355,45
2023-08-28,USA,Global,7837386,39
2023-08-28,Russia,Global,7198227,36
2023-08-28,Iraq,Global,4234872,21
2023-08-28,UAE,Global,3250347,16
2023-08-29,Saudi Arabia,Global,8783660,44
2023-08-29,USA,Global,7871158,39
2023-08-29,Russia,Global,7438226,37
2023-08-29,Iraq,Global,4323282,22
2023-08-29,UAE,Global,3333369,17
2023-08-30,Saudi Arabia,Global,8850632,44
2023-08-30,USA,Global,7751750,39
2023-08-30,Russia,Global,7190327,36
2023-08-30,Iraq,Global,4065820,20
2023-08-30,UAE,Global,3224863,16
2023-08-31,Saudi Arabia,Global,8898343,44
2023-08-31,USA,Global,7721935,39
2023-08-31,Russia,Global,7291701,36
2023-08-31,Iraq,Global,4397336,22
2023-08-31,UAE,Global,3405475,17
2023-09-01,Saudi Arabia,Global,8663729,43
2023-09-01,USA,Global,7975218,40
2023-09-01,Russia,Global,7494761,37
2023-09-01,Iraq,Global,4156181,21
2023-09-01,UAE,Global,3202083,16
2023-09-02,Saudi Arabia,Global,9002661,45
2023-09-02,USA,Global,7801970,39
2023-09-02,Russia,Global,6991031,35
2023-09-02,Iraq,Global,4114045,21
2023-09-02,UAE,Global,3286592,16
2023-09-03,Saudi Arabia,Global,8647932,43
2023-09-03,USA,Global,7760375,39
2023-09-03,Russia,Global,7327248,37
2023-09-03,Iraq,Global,4541727,23
2023-09-03,UAE,Global,3278820,16
2023-09-04,Saudi Arabia,Global,8981713,45
2023-09-04,USA,Global,8035146,40
2023-09-04,Russia,Global,7535979,38
2023-09-04,Iraq,Global,4363545,22
2023-09-04,UAE,Global,3026339,15
2023-09-05,Saudi Arabia,Global,8888453,44
2023-09-05,USA,Global,7976589,40
2023-09-05,Russia,Global,7307169,37
2023-09-05,Iraq,Global,4581016,23
2023-09-05,UAE,Global,3448304,17
2023-09-06,Saudi Arabia,Global,8903120,45
2023-09-06,USA,Global,7980836,40
2023-09-06,Russia,Global,7367885,37
2023-09-06,Iraq,Global,3943957,20
2023-09-06,UAE,Global,3243008,16
2023-09-07,Saudi Arabia,Global,8996058,45
2023-09-07,USA,Global,7695345,38
2023-09-07,Russia,Global,7282962,36
2023-09-07,Iraq,Global,4159758,21
2023-09-07,UAE,Global,3584072,18
2023-09-08,Saudi Arabia,Global,9067366,45
2023-09-08,USA,Global,7682562,38
2023-09-08,Russia,Global,7337237,37
2023-09-08,Iraq,Global,4213068,21
2023-09-08,UAE,Global,3407384,17
2023-09-09,Saudi Arabia,Global,8890308,44
2023-09-09,USA,Global,7935611,40
2023-09-09,Russia,Global,7363643,37
2023-09-09,Iraq,Global,4754166,24
2023-09-09,UAE,Global,3159667,16
2023-09-10,Saudi Arabia,Global,8556033,43
2023-09-10,USA,Global,7753660,39
2023-09-10,Russia,Global,7077425,35
2023-09-10,Iraq,Global,4088754,20
2023-09-10,UAE,Global,3162427,16
2023-09-11,Saudi Arabia,Global,8673119,43
2023-09-11,USA,Global,7668255,38
2023-09-11,Russia,Global,7389181,37
2023-09-11,Iraq,Global,4235519,21
2023-09-11,UAE,Global,3284521,16
2023-09-12,Saudi Arabia,Global,8944463,45
2023-09-12,USA,Global,7695379,38
2023-09-12,Russia,Global,7270646,36
2023-09-12,Iraq,Global,4365192,22
2023-09-12,UAE,Global,3019093,15
2023-09-13,Saudi Arabia,Global,8451528,42
2023-09-13,USA,Global,7861181,39
2023-09-13,Russia,Global,7383066,37
2023-09-13,Iraq,Global,4618897,23
2023-09-13,UAE,Global,3332978,17
2023-09-14,Saudi Arabia,Global,8931217,45
2023-09-14,USA,Global,7778936,39
2023-09-14,Russia,Global,7352841,37
2023-09-14,Iraq,Global,4558345,23
2023-09-14,UAE,Global,2989658,15
2023-09-15,Saudi Arabia,Global,8869348,44
2023-09-15,USA,Global,8127644,41
2023-09-15,Russia,Global,7349611,37
2023-09-15,Iraq,Global,4554892,23
2023-09-15,UAE,Global,3212924,16
2023-09-16,Saudi Arabia,Global,8801605,44
2023-09-16,USA,Global,7811441,39
2023-09-16,Russia,Global,6973774,35
2023-09-16,Iraq,Global,4131186,21
2023-09-16,UAE,Global,3141881,16
2023-09-17,Saudi Arabia,Global,8928886,45
2023-09-17,USA,Global,7936399,40
2023-09-17,Russia,Global,7354182,37
2023-09-17,Iraq,Global,4429192,22
2023-09-17,UAE,Global,3280954,16
2023-09-18,Saudi Arabia,Global,8985088,45
2023-09-18,USA,Global,7806116,39
2023-09-18,Russia,Global,7313477,37
2023-09-18,Iraq,Global,4264959,21
2023-09-18,UAE,Global,3407465,17
2023-09-19,Saudi Arabia,Global,8740897,44
2023-09-19,USA,Global,7950542,40
2023-09-19,Russia,Global,7134255,36
2023-09-19,Iraq,Global,4139240,21
2023-09-19,UAE,Global,3407191,17
2023-09-20,Saudi Arabia,Global,8790133,44
2023-09-20,USA,Global,7735331,39
2023-09-20,Russia,Global,7436923,37
2023-09-20,Iraq,Global,4212325,21
2023-09-20,UAE,Global,3273385,16
2023-09-21,Saudi Arabia,Global,9012695,45
2023-09-21,USA,Global,8033682,40
2023-09-21,Russia,Global,7538670,38
2023-09-21,Iraq,Global,4260492,21
2023-09-21,UAE,Global,3487416,17
2023-09-22,Saudi Arabia,Global,8659922,43
2023-09-22,USA,Global,7666229,38
2023-09-22,Russia,Global,6949696,35
2023-09-22,Iraq,Global,4553195,23
2023-09-22,UAE,Global,3172668,16
2023-09-23,Saudi Arabia,Global,8782797,44
2023-09-23,USA,Global,7665229,38
2023-09-23,Russia,Global,7406052,37
2023-09-23,Iraq,Global,4245432,21
2023-09-23,UAE,Global,3106055,16
2023-09-24,Saudi Arabia,Global,8867598,44
2023-09-24,USA,Global,7586289,38
2023-09-24,Russia,Global,7175738,36
2023-09-24,Iraq,Global,3985315,20
2023-09-24,UAE,Global,3087755,15
2023-09-25,Saudi Arabia,Global,8827758,44
2023-09-25,USA,Global,7506299,38
2023-09-25,Russia,Global,7078807,35
2023-09-25,Iraq,Global,4300624,22
2023-09-25,UAE,Global,3219438,16
2023-09-26,Saudi Arabia,Global,9099474,45
2023-09-26,USA,Global,8075753,40
2023-09-26,Russia,Global,7170480,36
2023-09-26,Iraq,Global,4384239,22
2023-09-26,UAE,Global,3413061,17
2023-09-27,Saudi Arabia,Global,8710795,44
2023-09-27,USA,Global,7576085,38
2023-09-27,Russia,Global,7298572,36
2023-09-27,Iraq,Global,4274490,21
2023-09-27,UAE,Global,3235052,16
2023-09-28,Saudi Arabia,Global,8866572,44
2023-09-28,USA,Global,7687615,38
2023-09-28,Russia,Global,7127424,36
2023-09-28,Iraq,Global,4316587,22
2023-09-28,UAE,Global,3358120,17
2023-09-29,Saudi Arabia,Global,8623594,43
2023-09-29,USA,Global,7939304,40
2023-09-29,Russia,Global,7034519,35
2023-09-29,Iraq,Global,4213374,21
2023-09-29,UAE,Global,3261389,16
2023-09-30,Saudi Arabia,Global,8704583,44
2023-09-30,USA,Global,7715258,39
2023-09-30,Russia,Global,7580678,38
2023-09-30,Iraq,Global,4172384,21
2023-09-30,UAE,Global,3666200,18
2023-10-01,Saudi Arabia,Global,8865571,44
2023-10-01,USA,Global,7813810,39
2023-10-01,Russia,Global,7371438,37
2023-10-01,Iraq,Global,4679491,23
2023-10-01,UAE,Global,3150963,16
2023-10-02,Saudi Arabia,Global,8631984,43
2023-10-02,USA,Global,7686816,38
2023-10-02,Russia,Global,7304868,37
2023-10-02,Iraq,Global,4041181,20
2023-10-02,UAE,Global,3303397,17
2023-10-03,Saudi Arabia,Global,9054182,45
2023-10-03,USA,Global,7822861,39
2023-10-03,Russia,Global,7256247,36
2023-10-03,Iraq,Global,4207426,21
2023-10-03,UAE,Global,3434927,17
2023-10-04,Saudi Arabia,Global,8676438,43
2023-10-04,USA,Global,8077272,40
2023-10-04,Russia,Global,7590317,38
2023-10-04,Iraq,Global,4338826,22
2023-10-04,UAE,Global,3298586,16
2023-10-05,Saudi Arabia,Global,8955134,45
2023-10-05,USA,Global,7964755,40
2023-10-05,Russia,Global,7179636,36
2023-10-05,Iraq,Global,4221552,21
2023-10-05,UAE,Global,3102183,16
2023-10-06,Saudi Arabia,Global,8862176,44
2023-10-06,USA,Global,7900810,40
2023-10-06,Russia,Global,7098327,35
2023-10-06,Iraq,Global,4232536,21
2023-10-06,UAE,Global,3098728,15
2023-10-07,Saudi Arabia,Global,8666336,43
2023-10-07,USA,Global,7883809,39
2023-10-07,Russia,Global,7191134,36
2023-10-07,Iraq,Global,4256033,21
2023-10-07,UAE,Global,3057060,15
2023-10-08,Saudi Arabia,Global,8829604,44
2023-10-08,USA,Global,7794915,39
2023-10-08,Russia,Global,7192212,36
2023-10-08,Iraq,Global,4273203,21
2023-10-08,UAE,Global,3328600,17
2023-10-09,Saudi Arabia,Global,8679783,43
